
Traditional Range Search 
1055519 781.45 261.72 
1055518 781.91 261.52 
1055528 782.00 259.89 
1055529 782.00 260.09 
1051901 782.09 258.46 
1055527 782.09 259.89 
1051900 782.09 258.46 
1055523 782.27 262.13 
1053060 771.88 280.07 
1053074 771.97 278.43 
1051450 772.07 284.75 
1051449 772.16 285.16 
1053069 772.16 278.84 
1053076 772.25 277.21 
1055326 772.25 286.38 
1051482 772.34 283.73 
1053061 772.34 280.07 
1053075 772.34 278.23 
1053062 772.43 280.07 
1053067 772.43 280.47 
1051486 772.43 282.31 
1051487 772.43 282.31 
1051490 772.53 281.29 
1051488 772.53 282.10 
1055333 772.62 284.96 
1051485 772.62 283.53 
1051484 772.62 283.73 
1051483 772.62 283.73 
1055332 772.62 285.36 
1051489 772.71 282.10 
1053066 772.80 280.47 
1053064 772.80 280.68 
1053065 772.80 280.68 
1053063 772.80 280.68 
1053077 772.89 277.42 
1053071 772.99 280.07 
1053079 772.99 278.43 
1053068 772.99 279.05 
1053081 772.99 277.42 
1053082 773.08 277.42 
1053083 773.17 277.21 
1053085 773.17 277.21 
1053084 773.17 277.21 
1055344 773.26 282.10 
1055343 773.26 282.10 
1055335 773.35 285.57 
1055338 773.35 283.73 
1053073 773.45 279.05 
1055337 773.45 283.94 
1055334 773.45 285.77 
1053080 773.45 277.42 
1055329 773.54 286.38 
1053070 773.63 279.45 
1053072 773.72 278.84 
1055336 773.72 286.18 
1053091 773.81 277.82 
1055341 773.91 281.90 
1055340 773.91 282.51 
1055342 773.91 281.29 
1053092 774.00 278.23 
1053096 774.09 278.43 
1053093 774.09 278.23 
1053090 774.09 277.21 
1055339 774.09 283.94 
1053094 774.09 278.23 
1053095 774.09 278.23 
1053100 774.18 279.25 
1055395 774.18 283.53 
1055388 774.27 282.10 
1053098 774.27 280.88 
1053099 774.27 280.88 
1052483 774.37 277.62 
1053097 774.37 280.07 
1055355 774.46 283.73 
1052482 774.46 277.82 
1055393 774.46 282.92 
1055389 774.46 281.90 
1052468 774.55 281.08 
1052464 774.55 279.05 
1055394 774.55 283.73 
1052463 774.64 279.05 
1055322 774.64 286.38 
1052467 774.64 280.68 
1052465 774.64 280.07 
1055357 774.73 285.57 
1052484 774.73 278.64 
1055390 774.73 282.31 
1055356 774.73 285.36 
1055354 774.92 284.55 
1055346 774.92 286.18 
1052480 774.92 277.42 
1055345 774.92 286.18 
1055347 775.01 286.18 
1055351 775.01 285.98 
1052466 775.01 280.88 
1055350 775.01 285.98 
1055349 775.01 285.98 
1055348 775.01 285.98 
1055358 775.10 284.75 
1055392 775.10 282.72 
1052479 775.19 277.82 
1052469 775.19 278.84 
1055353 775.29 285.36 
1055368 775.29 285.36 
1052485 775.29 278.43 
1055391 775.29 282.10 
1055352 775.29 285.57 
1052486 775.29 278.03 
1055369 775.29 285.36 
1052488 775.38 278.23 
1055370 775.38 285.57 
1055371 775.38 285.57 
1052487 775.38 278.23 
1055400 775.38 283.12 
1055324 775.38 286.59 
1055376 775.47 285.36 
1052477 775.47 279.86 
1055401 775.47 281.90 
1055367 775.47 284.35 
1052476 775.47 280.88 
1052489 775.47 277.82 
1052497 775.56 277.21 
1055399 775.56 283.73 
1055374 775.56 285.98 
1052490 775.56 278.43 
1052470 775.65 279.05 
1055366 775.65 284.96 
1055375 775.74 284.96 
1055372 775.84 284.14 
1052462 775.84 281.49 
1055361 775.93 285.57 
1055398 776.02 283.12 
1055373 776.02 284.96 
1052478 776.02 278.84 
1052471 776.11 279.66 
1052491 776.11 278.03 
1052473 776.11 280.27 
1055365 776.11 284.35 
1055364 776.11 283.94 
1052461 776.20 281.49 
1052474 776.20 280.68 
1055362 776.30 284.75 
1055363 776.30 283.73 
1052472 776.39 279.86 
1055359 776.39 285.98 
1052492 776.39 277.82 
1055402 776.39 282.10 
1055397 776.39 282.31 
1055396 776.39 282.31 
1055360 776.39 285.57 
1052475 776.39 280.88 
1055377 776.48 283.94 
1052501 776.48 277.21 
1055381 776.48 284.96 
1055403 776.48 281.90 
1055383 776.48 286.18 
1055415 776.48 285.36 
1055387 776.57 284.14 
1052499 776.57 277.42 
1055385 776.57 283.73 
1055408 776.57 282.72 
1051523 776.57 278.84 
1051524 776.57 278.84 
1055378 776.57 283.94 
1051525 776.57 278.84 
1055409 776.57 283.73 
1055410 776.57 283.73 
1052500 776.66 277.21 
1055413 776.66 283.53 
1055386 776.66 283.94 
1055379 776.66 283.94 
1051559 776.66 278.64 
1051531 776.66 280.27 
1055411 776.76 283.53 
1055407 776.85 283.53 
1055412 776.85 281.90 
1055414 776.85 283.12 
1055384 776.85 285.98 
1055382 776.94 285.16 
1051529 776.94 280.07 
1055405 776.94 282.72 
1051560 777.03 277.82 
1051526 777.03 278.84 
1051527 777.03 279.05 
1055380 777.12 284.55 
1055406 777.12 283.53 
1051533 777.22 280.68 
1055462 777.31 283.94 
1051588 777.31 281.49 
1051512 777.31 281.29 
1051517 777.31 281.49 
1051534 777.31 281.08 
1051516 777.31 281.49 
1051515 777.31 281.49 
1055404 777.31 282.31 
1051514 777.31 281.29 
1055465 777.40 285.57 
1055485 777.40 283.33 
1052502 777.40 277.21 
1051511 777.40 281.29 
1051530 777.40 280.07 
1052503 777.40 277.21 
1055486 777.40 282.10 
1051513 777.40 281.49 
1051532 777.49 280.27 
1055463 777.49 284.14 
1051535 777.49 278.64 
1055464 777.49 284.35 
1051528 777.58 279.45 
1051562 777.68 278.64 
1051561 777.68 278.64 
1051563 777.68 278.43 
1055488 777.68 282.51 
1051520 777.68 281.90 
1055487 777.77 283.33 
1051550 777.86 281.08 
1051536 777.86 279.25 
1051521 777.95 281.29 
1055469 777.95 283.73 
1051537 778.04 279.25 
1056954 770.87 304.12 
1056957 770.96 301.88 
1056955 771.06 302.69 
1056956 771.06 302.28 
1056997 771.24 301.26 
1056996 771.52 301.06 
1056952 771.61 303.10 
1056958 771.70 301.67 
1056951 771.79 303.10 
1056960 771.97 301.88 
1056959 771.97 302.89 
1056961 772.07 301.67 
1056962 772.16 302.49 
1057006 772.25 301.47 
1057004 772.43 300.86 
1057007 772.62 301.47 
1056966 772.71 302.49 
1057005 772.80 301.47 
1057008 773.17 301.47 
1053664 773.81 300.86 
1053663 773.91 301.47 
1040431 765.72 247.66 
1038114 765.72 248.06 
1038122 765.81 249.69 
1040428 765.81 247.25 
1040432 765.81 247.45 
1040427 765.81 247.25 
1038090 765.81 250.92 
1040890 765.81 239.50 
1040429 765.81 247.25 
1038120 765.81 251.53 
1040896 765.91 237.67 
1038136 765.91 252.34 
1038097 765.91 250.10 
1040430 766.00 246.64 
1039475 766.00 241.74 
1038101 766.09 249.69 
1040891 766.09 238.89 
1038095 766.09 251.12 
1038110 766.09 252.14 
1039679 766.18 253.16 
1040441 766.18 246.64 
1038135 766.18 249.08 
1038085 766.18 252.34 
1039476 766.18 241.74 
1039659 766.27 254.38 
1038094 766.27 251.32 
1038127 766.27 250.10 
1038112 766.27 249.49 
1040435 766.37 246.43 
1040433 766.37 246.03 
1040434 766.37 245.82 
1039478 766.46 241.34 
1040884 766.46 232.16 
1040885 766.46 232.37 
1038113 766.46 249.90 
1040452 766.46 245.41 
1040438 766.46 246.03 
1040450 766.55 245.41 
1039477 766.55 241.34 
1040436 766.55 245.62 
1040886 766.55 232.57 
1040437 766.55 246.03 
1038111 766.64 249.90 
1040889 766.64 240.73 
1040451 766.64 245.01 
1039678 766.64 251.94 
1040887 766.73 232.78 
1039472 766.73 242.97 
1039680 766.83 251.53 
1039473 766.83 243.17 
1039474 766.92 243.38 
1040439 766.92 246.03 
1039480 766.92 241.13 
1039677 767.01 250.92 
1039658 767.01 253.57 
1039479 767.10 240.73 
1039660 767.10 253.57 
1039676 767.10 250.92 
1039481 767.10 240.73 
1040867 767.19 234.41 
1040440 767.19 246.03 
1040868 767.29 234.81 
1039690 767.29 251.12 
1040442 767.29 245.62 
1039482 767.47 240.52 
1040447 767.47 245.82 
1039682 767.47 252.34 
1039681 767.56 252.34 
1040873 767.56 233.18 
1040443 767.56 245.82 
1040445 767.56 246.03 
1040448 767.56 245.82 
1040872 767.65 233.59 
1040446 767.65 246.84 
1039689 767.65 251.32 
1039483 767.75 242.15 
1040444 767.75 246.03 
1040870 767.75 233.59 
1040449 767.75 246.03 
1040871 767.75 233.80 
1040869 767.84 235.22 
1040454 767.84 244.39 
1039495 767.84 240.11 
1039496 767.84 240.11 
1040453 767.93 243.99 
1039686 768.02 251.53 
1040455 768.02 246.43 
1040888 768.11 230.33 
1039685 768.11 251.53 
1040456 768.11 246.43 
1039684 768.11 251.53 
1039683 768.21 251.53 
1040457 768.30 246.64 
1040458 768.30 246.64 
1039687 768.30 250.92 
1039688 768.30 250.92 
1039497 768.39 240.11 
1039671 768.48 253.57 
1039489 768.48 237.06 
1040897 768.57 236.45 
1039490 768.57 236.85 
1040459 768.57 246.23 
1040460 768.57 246.23 
1040898 768.57 236.04 
1039670 768.66 253.97 
1040880 768.66 233.80 
1040463 768.66 246.64 
1039691 768.76 252.75 
1039692 768.76 252.34 
1039693 768.76 252.14 
1040876 768.76 234.61 
1040899 768.85 235.83 
1040874 768.85 235.22 
1040875 768.85 235.22 
1039675 768.94 254.18 
1040901 768.94 235.63 
1039669 768.94 254.18 
1040879 768.94 233.80 
1039674 768.94 254.38 
1039667 768.94 254.59 
1040881 768.94 234.61 
1040461 769.03 246.43 
1040877 769.03 235.02 
1040464 769.03 246.84 
1039485 769.03 239.30 
1039668 769.03 254.38 
1039673 769.03 254.38 
1040465 769.03 247.04 
1040900 769.12 235.43 
1040462 769.12 246.43 
1039672 769.12 254.18 
1040794 769.22 254.79 
1040795 769.22 254.59 
1040878 769.49 235.02 
1039488 769.58 239.50 
1040819 769.68 254.18 
1040807 769.68 254.79 
1039487 769.77 239.09 
1039484 769.77 241.95 
1040805 769.86 254.59 
1039486 769.86 239.09 
1040818 769.95 254.59 
1040820 769.95 254.18 
1040817 769.95 254.38 
1040883 769.95 233.80 
1040882 770.04 233.59 
1040803 770.04 254.79 
1040804 770.04 254.38 
1040812 770.14 254.59 
1040816 770.14 254.79 
1040813 770.14 254.59 
1040373 770.23 241.54 
1040372 770.23 241.34 
1039491 770.60 236.85 
1040811 770.60 254.38 
1040825 770.78 254.79 
1040826 770.78 254.38 
1039494 770.87 236.45 
1039493 770.96 236.24 
1039492 771.06 235.63 
1040830 771.15 253.97 
1040828 771.24 253.97 
1040822 771.24 254.79 
1040823 771.24 254.99 
1039469 771.42 234.00 
1040829 771.79 254.38 
1040827 771.79 254.38 
1039470 771.79 232.57 
1039471 771.88 232.16 
1039449 772.99 240.11 
1039450 772.99 239.91 
1040661 774.64 252.34 
1040011 774.83 237.87 
1040657 775.10 253.57 
1040656 775.10 253.57 
1040366 775.38 242.76 
1040367 775.56 242.76 
1040368 775.84 242.76 
1040658 775.93 254.79 
1040660 775.93 254.79 
1040369 776.20 242.76 
1040015 776.20 236.65 
1040014 776.30 236.45 
1040013 776.30 235.63 
1040370 776.39 242.15 
1040012 776.39 236.04 
1040371 776.39 242.36 
1040645 776.66 250.92 
1040016 776.76 235.43 
1040020 776.76 235.22 
1040018 776.94 234.81 
1040019 776.94 235.02 
1040017 777.12 234.61 
1051886 777.12 254.79 
1051894 777.40 252.75 
1051887 777.49 253.97 
1051895 777.58 251.32 
1051893 777.58 252.14 
1040023 777.68 234.00 
1040021 777.86 232.98 
1040022 777.95 232.98 
1040024 778.14 232.57 
1040026 778.23 232.57 
1040025 778.23 232.57 
1040027 778.50 232.37 
1040031 778.78 231.96 
1040028 778.78 231.96 
1051892 778.87 254.38 
1040029 779.51 232.16 
1040030 779.70 231.76 
1040033 779.97 230.94 
1040032 780.07 230.74 
1051896 780.25 251.73 
1051072 766.37 285.36 
1051074 766.46 285.36 
1051676 766.46 278.23 
1051084 766.46 283.94 
1051073 766.46 285.36 
1051677 766.46 278.23 
1051083 766.46 284.75 
1051075 766.46 285.57 
1051076 766.46 285.36 
1051077 766.64 286.18 
1051064 766.64 286.79 
1051090 766.64 282.51 
1051091 766.73 282.31 
1051082 766.73 283.94 
1052424 766.83 279.86 
1051079 766.92 285.36 
1052423 766.92 279.86 
1052414 766.92 281.49 
1051065 766.92 286.38 
1052422 766.92 279.86 
1051078 766.92 286.18 
1051093 767.01 283.12 
1052415 767.01 281.49 
1051066 767.01 287.00 
1051092 767.10 283.73 
1051081 767.10 284.96 
1051080 767.19 285.98 
1051094 767.19 282.92 
1052425 767.19 279.66 
1051675 767.19 278.03 
1051095 767.29 282.31 
1051085 767.29 284.96 
1051491 767.38 280.68 
1051680 767.47 278.03 
1051452 767.56 282.51 
1051451 767.56 283.12 
1051392 767.65 286.59 
1051687 767.65 277.21 
1051414 767.65 284.75 
1051492 767.75 280.27 
1051393 767.75 286.38 
1051456 767.84 281.90 
1051394 767.84 287.00 
1051457 767.93 283.73 
1051681 767.93 278.03 
1053451 767.93 279.66 
1051413 768.02 285.16 
1051493 768.11 281.08 
1053450 768.11 279.66 
1053449 768.11 279.66 
1051453 768.11 282.72 
1051396 768.11 286.79 
1051395 768.11 286.79 
1051455 768.30 281.29 
1053448 768.30 279.86 
1051412 768.30 285.77 
1051454 768.39 282.31 
1053471 768.39 277.82 
1053459 768.39 279.05 
1051398 768.39 287.20 
1053472 768.57 277.62 
1051458 768.57 283.73 
1051494 768.66 280.47 
1051421 768.66 284.75 
1051415 768.66 285.57 
1051399 768.76 287.20 
1051459 768.76 282.72 
1051466 768.85 282.10 
1053452 768.85 280.07 
1051465 768.85 282.10 
1053457 768.85 278.84 
1053473 768.85 277.82 
1053458 768.85 279.45 
1051416 768.94 285.57 
1053453 768.94 280.07 
1053483 769.03 278.43 
1051464 769.03 281.49 
1051420 769.03 284.14 
1051417 769.03 285.36 
1051418 769.03 285.36 
1053484 769.03 278.43 
1051495 769.03 280.27 
1053454 769.12 279.66 
1051496 769.12 281.08 
1051422 769.22 283.73 
1053481 769.22 277.42 
1051461 769.22 283.12 
1053455 769.22 279.25 
1051497 769.31 280.68 
1051953 769.40 287.61 
1051462 769.40 282.51 
1053456 769.40 278.64 
1053482 769.40 277.42 
1051419 769.40 285.16 
1051460 769.49 283.33 
1051397 769.49 286.79 
1051463 769.49 281.49 
1051400 769.58 286.79 
1053485 769.58 278.03 
1051469 769.58 282.51 
1053466 769.68 279.86 
1053486 769.68 277.42 
1051432 769.68 284.75 
1053529 769.77 277.62 
1053465 769.77 280.07 
1053487 769.77 277.42 
1051433 769.77 284.55 
1053488 769.86 277.62 
1051401 769.86 286.59 
1053509 769.95 277.82 
1051423 769.95 285.98 
1053506 769.95 278.23 
1053502 769.95 277.82 
1053489 769.95 277.62 
1051468 769.95 283.33 
1053503 770.04 278.03 
1053504 770.04 278.03 
1053490 770.04 277.62 
1053528 770.04 277.82 
1053495 770.04 277.62 
1053505 770.04 278.03 
1053492 770.04 277.62 
1053491 770.04 277.62 
1053494 770.04 277.82 
1051467 770.04 283.53 
1053508 770.04 278.03 
1053464 770.04 279.25 
1053493 770.04 277.62 
1051430 770.04 284.96 
1053498 770.04 277.42 
1051402 770.14 286.38 
1053501 770.14 277.82 
1053507 770.14 278.23 
1051429 770.14 284.55 
1053500 770.14 277.82 
1053496 770.14 277.62 
1053512 770.14 277.82 
1053497 770.14 277.62 
1051505 770.14 280.27 
1051431 770.14 285.16 
1053499 770.14 277.82 
1053513 770.23 277.62 
1053511 770.23 277.82 
1051472 770.23 282.10 
1051471 770.23 281.90 
1053510 770.23 278.03 
1051498 770.23 280.88 
1053463 770.23 279.05 
1051428 770.32 284.96 
1051473 770.32 282.10 
1053460 770.41 279.86 
1051503 770.41 279.86 
1051424 770.41 285.16 
1053514 770.41 277.42 
1053461 770.41 279.66 
1051403 770.41 286.59 
1051500 770.50 280.27 
1053515 770.50 278.43 
1051474 770.50 281.49 
1051434 770.50 283.94 
1051470 770.50 283.12 
1051426 770.50 284.96 
1051501 770.50 280.07 
1051502 770.50 280.07 
1051427 770.50 284.96 
1053462 770.50 279.05 
1051499 770.60 280.68 
1051425 770.60 285.16 
1053521 770.69 277.82 
1051435 770.69 286.18 
1051504 770.69 280.68 
1051404 770.69 287.20 
1051510 770.78 280.27 
1051405 770.78 286.59 
1051444 770.87 284.96 
1053467 770.87 280.07 
1053520 770.87 278.64 
1051475 770.87 283.53 
1051506 770.96 280.88 
1053468 770.96 279.66 
1051437 771.06 285.98 
1051443 771.06 284.35 
1051446 771.06 284.14 
1051407 771.06 287.00 
1051406 771.06 286.38 
1053522 771.15 277.62 
1051445 771.15 285.36 
1051480 771.15 281.29 
1051479 771.15 282.31 
1051507 771.15 281.08 
1051436 771.15 285.77 
1051442 771.24 284.55 
1051408 771.24 287.00 
1053523 771.24 277.82 
1051478 771.33 281.90 
1051410 771.33 286.38 
1051409 771.33 286.38 
1053470 771.42 279.86 
1051509 771.42 280.27 
1051438 771.52 286.18 
1051447 771.61 284.96 
1051954 771.61 287.40 
1053527 771.61 278.23 
1051508 771.70 281.08 
1051411 771.70 286.59 
1051441 771.70 283.94 
1051439 771.70 285.77 
1051476 771.70 283.33 
1051477 771.79 282.51 
1053469 771.79 279.66 
1051440 771.79 285.57 
1051481 771.88 282.10 
1051448 771.88 286.18 
1039105 763.33 297.39 
1039723 763.33 292.09 
1039706 763.33 294.74 
1039103 763.33 297.19 
1039100 763.33 297.59 
1039104 763.33 297.39 
1039089 763.33 300.24 
1039102 763.33 297.39 
1039099 763.42 297.80 
1039742 763.42 296.78 
1039707 763.42 294.13 
1039717 763.52 293.72 
1039722 763.52 292.91 
1039705 763.52 296.17 
1039718 763.61 293.72 
1039101 763.61 298.00 
1040852 763.61 288.63 
1039719 763.70 293.72 
1040851 763.79 288.63 
1039731 763.79 292.50 
1039711 763.79 295.15 
1039720 763.79 293.11 
1039712 763.98 294.74 
1039714 763.98 294.54 
1039732 763.98 291.68 
1039730 764.25 292.70 
1039724 764.34 293.31 
1056320 764.34 296.58 
1039713 764.34 294.74 
1039728 764.53 292.50 
1052166 764.53 299.63 
1039726 764.71 293.31 
1039729 764.71 293.72 
1052165 764.71 300.45 
1039727 764.71 293.11 
1039725 764.71 293.31 
1039736 764.71 291.28 
1039737 764.99 293.11 
1039740 764.99 293.11 
1056311 764.99 296.78 
1052151 764.99 300.45 
1052150 765.26 300.86 
1039738 765.45 292.91 
1056297 765.45 290.46 
1056296 765.45 290.66 
1056298 765.45 289.85 
1056299 765.45 289.85 
1055316 765.54 300.65 
1056304 765.54 290.87 
1056295 765.63 290.87 
1039739 765.63 292.91 
1056294 765.63 291.28 
1056310 765.63 288.42 
1056262 765.72 291.89 
1056301 765.81 290.87 
1055317 765.81 299.84 
1056303 765.81 289.24 
1056302 765.81 289.44 
1056300 765.91 290.66 
1056286 766.09 291.48 
1056272 766.09 292.50 
1056267 766.09 293.52 
1056265 766.18 293.72 
1056308 766.18 290.46 
1056279 766.18 292.30 
1056271 766.18 292.91 
1052152 766.18 299.23 
1056280 766.18 292.30 
1056268 766.18 293.52 
1056269 766.18 293.31 
1056282 766.18 291.89 
1052153 766.18 299.23 
1056266 766.27 293.72 
1056250 766.27 294.94 
1056305 766.37 291.28 
1056306 766.37 291.28 
1056312 766.37 297.80 
1056307 766.46 290.66 
1056264 766.46 293.52 
1056263 766.46 293.72 
1056281 766.46 292.09 
1056313 766.46 296.98 
1056251 766.55 295.15 
1056273 766.55 292.70 
1056276 766.55 292.30 
1056274 766.64 292.91 
1056283 766.64 291.48 
1051062 766.64 288.01 
1051061 766.64 288.01 
1056253 766.64 293.93 
1056270 766.73 293.72 
1056309 766.73 289.85 
1056278 766.83 292.70 
1056284 766.92 291.89 
1056275 766.92 293.11 
1051063 766.92 288.42 
1056314 766.92 296.58 
1056277 767.01 293.31 
1056252 767.01 295.15 
1056315 767.01 296.98 
1051054 767.19 289.03 
1056285 767.19 291.48 
1051053 767.19 290.05 
1056289 767.29 293.31 
1056292 767.29 291.89 
1056317 767.29 297.39 
1056256 767.29 295.56 
1056290 767.38 293.52 
1056287 767.38 293.93 
1056288 767.38 293.52 
1056291 767.47 292.91 
1056254 767.56 295.76 
1056318 767.56 296.58 
1051922 767.65 290.46 
1056255 767.65 296.17 
1056316 767.65 297.80 
1051926 767.75 289.65 
1056319 767.75 296.78 
1051927 767.75 289.44 
1056259 767.84 294.54 
1056260 767.93 294.13 
1051923 767.93 290.87 
1051956 768.02 292.30 
1057009 768.11 298.00 
1051916 768.11 292.91 
1056258 768.21 294.54 
1056293 768.21 293.93 
1051917 768.21 291.89 
1051925 768.21 290.05 
1056257 768.30 295.76 
1056261 768.39 295.56 
1051939 768.39 290.26 
