
Traditional Range Search 
1059985 418.91 812.93 
1011635 416.69 813.29 
1083907 417.51 813.32 
1038974 413.09 813.35 
1011141 386.60 813.54 
1001191 399.60 813.63 
1085287 383.33 813.69 
1039574 425.42 813.93 
1077613 409.82 813.93 
1037741 437.65 814.48 
1092955 416.29 814.58 
1012713 409.48 814.61 
1062195 393.13 815.00 
1022573 440.12 815.12 
1068058 411.68 815.28 
1080631 419.89 815.34 
1021527 437.19 815.40 
1032403 410.19 815.49 
1046705 390.20 815.61 
1014459 389.65 815.77 
1059560 402.01 815.80 
1058254 400.09 815.95 
1049743 390.72 816.19 
1048060 401.46 816.53 
1050047 390.23 816.56 
1033763 394.53 816.83 
1065360 402.62 816.86 
1054083 414.58 817.11 
1093506 389.40 817.44 
1072290 431.27 817.87 
1021846 421.20 817.90 
1093913 385.77 817.93 
1086867 407.04 818.21 
1058673 433.84 818.24 
1090039 422.49 818.45 
1046351 401.28 818.48 
1006900 425.32 818.63 
1008563 393.04 818.76 
1008433 441.41 818.85 
1060993 418.30 818.94 
1021476 389.34 819.31 
1021001 413.24 819.49 
1014591 397.49 819.49 
1076995 418.43 819.61 
1019965 419.25 819.82 
1067054 396.39 820.04 
1019230 435.52 820.31 
1073851 407.01 820.34 
1015133 400.12 820.37 
1024677 439.21 820.43 
1015150 422.52 820.59 
1085273 409.15 820.62 
1065696 416.47 820.65 
1079644 382.39 820.65 
1012234 390.78 820.92 
1031808 396.48 821.20 
1044607 412.29 821.32 
1035141 427.67 821.59 
1099578 411.68 821.66 
1019740 418.95 821.84 
1073943 426.30 821.90 
1095180 411.01 822.20 
1070835 436.43 822.24 
1061353 414.49 822.54 
1049618 428.86 823.06 
1077308 384.00 823.06 
1015631 410.68 823.49 
1098108 396.45 823.64 
1035232 383.00 823.64 
1012107 437.38 823.67 
1067181 411.38 823.76 
1020859 430.60 824.04 
1017687 420.01 824.22 
1067342 394.01 824.31 
1005381 419.43 824.77 
1030760 432.43 824.92 
1004677 418.15 824.98 
1030868 409.09 825.07 
1045935 396.00 825.07 
1038787 429.14 825.23 
1098244 430.51 825.38 
1034887 413.85 825.44 
1001361 433.87 825.44 
1014213 440.86 825.56 
1005150 399.90 825.81 
1016941 437.32 825.99 
1081467 402.34 825.99 
1085738 385.01 826.05 
1095197 386.87 826.05 
1025899 388.82 826.17 
1061332 417.69 826.29 
1045952 441.10 826.35 
1029598 429.87 826.60 
1096425 417.60 827.12 
1090251 427.15 827.24 
1037533 422.45 827.45 
1038356 438.75 827.73 
1039135 409.76 828.55 
1000498 391.78 828.67 
1094358 418.27 829.01 
1045785 424.01 829.16 
1065409 419.86 829.19 
1056891 393.40 829.35 
1005503 397.80 829.50 
1040050 397.25 829.50 
1078798 393.31 829.96 
1063991 401.89 829.99 
1024169 389.98 830.32 
1060155 399.29 830.38 
1086845 424.26 830.47 
1047851 412.60 830.51 
1091544 431.79 830.51 
1048512 410.55 830.60 
1053517 390.59 830.60 
1053597 407.96 830.60 
1040971 384.31 830.69 
1012586 383.42 830.87 
1035801 382.51 830.90 
1089057 432.62 831.57 
1047255 423.00 831.73 
1017755 407.44 831.94 
1032837 422.00 832.49 
1027132 403.93 832.61 
1097671 407.29 832.76 
1039413 420.62 832.86 
1091429 392.15 832.86 
1062709 400.70 832.89 
1049968 419.28 833.04 
1092149 413.82 833.28 
1041160 440.83 833.37 
1060814 425.02 833.47 
1059773 439.70 833.59 
1025177 398.35 833.80 
1053704 432.31 833.80 
1033276 421.11 833.83 
1006010 399.57 834.23 
1076413 409.52 834.47 
1026994 403.78 834.50 
1088848 411.16 834.63 
1096887 393.89 834.63 
1005913 397.40 834.84 
1075309 395.60 834.87 
1012113 400.21 835.14 
1042157 390.78 835.30 
1068713 415.37 835.69 
1078439 427.76 835.97 
1030540 424.62 835.97 
1099252 429.87 836.00 
1053639 423.43 836.06 
1074302 425.78 836.33 
1041120 424.19 836.52 
1084929 402.47 836.55 
1015392 385.71 836.61 
1010281 405.88 836.76 
1086968 408.42 836.94 
1048892 423.00 837.19 
1032247 420.56 837.49 
1024880 424.07 837.62 
1029060 425.08 837.74 
1003177 393.83 837.83 
1049491 399.02 837.89 
1072360 426.06 837.89 
1070538 423.25 838.20 
1047619 388.55 838.29 
1013542 384.55 838.32 
1034590 405.73 838.35 
1071221 403.14 838.53 
1045829 404.24 838.59 
1029129 387.66 838.59 
1006523 421.14 838.71 
1094078 388.15 838.71 
1097302 412.26 839.05 
1091914 388.28 839.54 
1070854 416.35 839.81 
1084249 428.47 839.81 
1030242 436.65 840.24 
1038671 396.79 840.24 
1001384 392.12 840.27 
1047209 412.20 840.30 
1081018 423.28 840.45 
1014714 388.49 840.52 
1010352 426.39 840.76 
1048554 422.49 840.82 
1035476 406.56 840.97 
1057199 425.42 841.31 
1025327 434.81 841.31 
1087993 402.83 841.64 
1088983 435.55 841.74 
1097043 419.34 841.83 
1007510 382.63 841.83 
1071568 402.16 842.16 
1039064 426.18 842.22 
1053564 429.41 842.41 
1054592 405.09 842.53 
1063487 413.06 842.86 
1008596 417.51 843.02 
1069942 430.39 843.29 
1087862 426.97 843.29 
1035087 441.44 843.48 
1076833 434.84 843.48 
1023216 421.26 843.48 
1012436 391.88 843.51 
1087963 415.37 843.84 
1073864 390.84 844.15 
1064090 382.23 844.18 
1094178 410.22 844.27 
1060611 404.97 844.30 
1026925 406.98 844.45 
1096574 417.69 844.70 
1046358 432.56 844.85 
1019043 393.52 844.85 
1026310 393.83 845.31 
1084848 437.50 845.34 
1017013 389.13 845.46 
1017823 391.48 845.52 
1056897 428.92 845.67 
1040486 419.04 845.98 
1048208 440.16 846.04 
1020360 406.34 846.19 
1068724 387.27 846.34 
1073365 426.45 846.34 
1086192 407.75 846.44 
1068757 401.40 846.80 
1091728 382.05 847.02 
1093713 405.58 847.05 
1050590 412.78 847.11 
1089351 432.31 847.35 
1016588 438.08 847.66 
1051939 426.48 847.72 
1054068 413.73 848.14 
1045316 413.42 848.21 
1030697 423.19 848.24 
1085502 397.52 848.30 
1066985 410.25 848.48 
1090293 409.12 848.57 
1091545 429.81 848.57 
1053975 426.67 848.66 
1018479 391.75 848.72 
1032465 418.37 848.91 
1031089 422.30 849.00 
1022398 440.03 849.06 
1087034 425.20 849.21 
1048309 431.98 849.37 
1026471 393.74 849.43 
1097644 406.22 849.91 
1061494 413.09 850.04 
1048546 387.33 850.37 
1082926 418.64 850.49 
1025809 428.71 850.56 
1082560 399.69 850.68 
1050716 393.77 850.74 
1044327 441.28 850.77 
1047510 382.42 850.83 
1002017 424.56 850.83 
1006718 425.45 850.95 
1061167 390.90 851.01 
1041216 407.44 851.50 
1040902 424.41 851.50 
1025827 385.65 851.56 
1033102 437.01 851.62 
1004991 405.85 851.65 
1033147 425.29 851.65 
1084685 397.03 851.68 
1050379 414.15 851.75 
1031207 387.91 851.93 
1053340 421.63 852.14 
1079034 430.08 852.78 
1008940 406.68 852.84 
1066602 406.92 852.97 
1082595 396.70 853.00 
1027627 388.21 853.15 
1004946 393.22 853.24 
1036385 416.02 853.55 
1071936 390.44 853.64 
1097070 395.84 853.70 
1026217 414.09 853.70 
1017080 382.57 853.73 
1017225 436.71 853.94 
1083389 389.95 853.97 
1013216 398.38 854.13 
1094866 437.59 854.19 
1052253 407.14 854.25 
1010522 418.33 855.19 
1013735 428.71 855.41 
1005273 427.37 855.71 
1073088 389.13 855.71 
1039459 421.08 855.87 
1079168 387.57 855.93 
1083562 382.42 856.17 
1069232 438.66 856.20 
1063602 419.25 856.23 
1018559 411.25 856.26 
1068974 438.63 856.32 
1074707 429.44 856.66 
1081870 387.97 856.75 
1084482 414.55 856.90 
1059917 390.35 856.93 
1031155 407.01 856.99 
1011201 413.88 856.99 
1026168 403.56 857.03 
1063235 392.43 857.09 
1014715 417.60 857.12 
1037748 404.39 857.18 
1021780 432.25 857.21 
1069669 422.61 857.48 
1009651 420.75 857.82 
1003980 401.18 858.00 
1052031 384.12 858.18 
1036976 434.23 858.31 
1034679 384.37 858.49 
1002257 413.24 858.95 
1051267 404.94 858.95 
1057491 393.22 859.01 
1098751 389.59 859.01 
1079802 400.24 859.10 
1022904 387.57 859.38 
1074614 391.82 859.47 
1032762 438.32 859.65 
1080772 409.24 860.35 
1039412 405.43 860.50 
1099894 402.28 860.50 
1078062 402.65 860.57 
1092356 386.29 860.60 
1013357 395.90 860.81 
1041773 429.57 861.15 
1000361 425.38 861.60 
1055772 393.98 862.24 
1074567 406.25 862.67 
1069085 410.61 862.79 
1090828 416.14 863.19 
1028982 431.52 863.37 
1040389 416.05 863.43 
1088461 388.73 863.65 
1032809 414.28 864.35 
1094153 433.59 864.41 
1008704 406.46 864.47 
1023532 434.11 864.50 
1053567 418.73 865.23 
1075001 398.32 865.26 
1011808 391.91 865.45 
1013230 415.62 865.78 
1075040 434.66 865.78 
1040851 390.78 866.15 
1090356 408.60 866.36 
1018670 387.02 866.46 
1008126 392.40 866.52 
1003847 393.49 866.67 
1064141 438.51 866.88 
1044418 422.24 866.94 
1080218 437.65 867.07 
1086170 420.44 867.31 
1011672 420.17 867.34 
1064858 409.18 867.55 
1045187 401.31 867.95 
1041467 422.49 867.98 
1049061 385.86 868.01 
1063484 412.75 868.16 
1078711 405.46 868.47 
1080690 429.20 868.53 
1017626 417.51 868.80 
1087199 434.39 868.87 
1044227 391.54 869.02 
1070435 431.55 869.66 
1005110 393.25 869.93 
1070542 396.30 870.33 
1064016 429.69 870.54 
1032656 385.53 870.64 
1070266 385.04 870.64 
1067689 387.70 870.88 
1039160 415.89 871.00 
1006244 435.27 871.06 
1074112 439.03 871.09 
1042748 394.10 871.12 
1031071 399.35 871.64 
1096087 394.59 871.73 
1047229 395.63 871.73 
1000350 438.81 871.95 
1000642 424.22 871.95 
1039015 387.60 872.01 
1058402 425.87 872.04 
1041105 403.29 872.13 
1076924 408.14 872.34 
1087516 397.98 872.68 
1084723 422.58 873.08 
1057789 391.02 873.20 
1086428 436.34 873.23 
1005816 416.72 873.32 
1052240 400.21 873.54 
1084945 420.32 873.57 
1005219 431.64 873.63 
1077172 417.88 873.87 
1079432 418.30 873.99 
1058185 401.34 874.11 
1057437 388.15 874.15 
1043197 431.55 874.36 
1041553 402.98 874.45 
1034722 430.88 874.54 
1023127 414.70 874.63 
1035787 433.11 874.69 
1063386 400.91 874.91 
1097765 435.73 875.21 
1077029 396.42 875.73 
1057201 393.01 875.82 
1041321 391.97 875.92 
1079300 432.22 876.40 
1053143 402.13 876.53 
1097464 432.89 877.04 
1013587 412.20 877.38 
1080256 433.69 877.38 
1020303 394.74 877.66 
1097736 429.05 877.72 
1007773 399.75 877.90 
1070422 425.26 877.90 
1019609 393.25 877.93 
1041009 425.20 878.05 
1067655 406.56 878.57 
1021050 412.45 878.72 
1081101 399.72 879.30 
1050320 425.35 879.33 
1038515 418.67 879.76 
1094600 435.61 880.00 
1094548 418.00 880.04 
1070349 435.12 880.07 
1010889 433.47 880.10 
1008577 423.86 880.19 
1053859 434.30 880.74 
1066321 410.31 880.92 
1011062 429.08 880.95 
1001090 417.48 881.38 
1094265 429.87 881.74 
1084668 401.12 881.77 
1082506 440.67 881.87 
1094715 434.69 882.17 
1035457 419.98 882.29 
1004134 409.67 882.39 
1053279 422.91 882.69 
1068581 421.33 882.78 
1039557 402.44 882.93 
1094649 430.24 883.00 
1046258 428.04 883.18 
1094416 436.25 883.27 
1067410 410.86 883.30 
1087351 401.31 883.33 
1026169 431.12 883.39 
1077847 401.12 883.64 
1096902 426.36 883.91 
1052486 406.68 883.97 
1053681 430.39 884.31 
1052835 411.74 884.98 
1081145 403.99 885.35 
1087955 440.89 885.68 
1041309 406.46 885.80 
1022960 403.72 886.17 
1050682 420.47 887.30 
1078520 422.09 887.51 
1063583 432.77 888.31 
1042701 428.74 888.43 
1013774 409.12 888.49 
1076362 410.28 889.04 
1017465 439.42 889.25 
1022315 428.89 890.08 
1042613 429.26 890.14 
1012425 412.35 890.20 
1098116 416.20 890.66 
1008140 430.82 890.75 
1021822 412.32 891.14 
1093257 421.11 891.20 
1076993 422.06 891.30 
1061876 439.82 891.60 
1050563 441.99 891.69 
1016724 441.47 891.69 
1037921 437.56 892.00 
1077027 430.08 892.03 
1021860 415.41 892.85 
1030846 424.80 893.01 
1053557 435.27 893.25 
1073933 418.76 893.46 
1065274 432.80 893.55 
1076219 440.61 893.65 
1025365 422.00 894.01 
1072831 425.96 895.11 
1032842 370.51 830.14 
1023165 370.91 837.07 
1071990 370.97 820.40 
1052660 371.40 830.26 
1066262 371.58 822.60 
1070894 372.07 843.90 
1064604 372.28 846.80 
1043453 373.17 819.27 
1076400 373.47 832.06 
1037253 374.21 836.55 
1099086 374.73 826.45 
1018797 374.79 852.26 
1042786 374.94 847.90 
1091167 375.12 843.48 
1085623 375.27 848.45 
1095168 375.37 846.34 
1015151 375.58 855.01 
1003961 375.89 815.98 
1085120 375.98 834.41 
1025011 376.34 818.18 
1073822 376.40 826.51 
1044378 376.43 852.57 
1014907 376.83 839.02 
1036623 377.11 834.84 
1074559 377.29 837.71 
1025491 377.32 829.35 
1084066 377.62 837.65 
1005473 377.93 847.56 
1000296 378.17 843.44 
1091138 378.20 859.07 
1041391 378.39 828.67 
1053188 379.06 843.05 
1022228 379.12 852.51 
1006907 379.30 839.63 
1064990 380.34 830.66 
1040464 380.49 847.23 
1002851 380.49 833.37 
1090305 380.71 824.89 
1008471 380.95 838.93 
1081223 381.32 865.63 
1079669 381.68 852.39 
1017239 381.74 866.33 
1073342 381.77 816.56 
1031603 381.87 843.05 
1009592 380.68 797.06 
1041574 380.43 800.26 
1018339 377.35 802.86 
1019864 381.29 804.26 
1074565 375.43 804.99 
1018690 380.31 805.11 
1091578 381.29 806.03 
1029785 375.12 806.24 
1034195 377.20 806.76 
1042908 375.61 806.85 
1063699 373.81 809.91 
1075548 373.87 811.04 
1059377 377.78 812.29 
1071402 379.70 812.68 
1096555 373.38 814.91 
Complementary Objects:
Statistics
pload:	 14	pwrite:	 0	cload:	 0	cwrite:	 0	acctime:	 0.000000	time: 0.450000

Traditional Range Search 
Point: (482.71,641.19)
Range: 45.22
Result Objects:
1021096 506.26 627.99 
1098447 510.71 629.61 
1006081 514.07 629.70 
1075351 523.10 630.55 
1044449 524.75 630.83 
1027814 525.33 631.20 
1040612 515.81 631.47 
1050016 512.08 631.62 
1034795 505.86 632.08 
1028059 508.45 632.45 
1047554 527.04 633.12 
1008692 518.19 633.61 
1099102 507.23 634.46 
1040321 520.78 635.35 
1041884 513.15 635.53 
1040748 510.13 635.77 
1042036 507.35 635.93 
1032690 519.71 636.23 
1074729 512.88 636.84 
1012051 523.07 637.08 
1063655 509.46 637.33 
1069473 517.82 637.33 
1034311 523.80 637.60 
1033640 515.35 638.00 
1089368 527.37 638.34 
1021118 505.25 638.55 
1025351 507.35 639.31 
1020964 520.69 639.59 
1097282 521.00 639.62 
1011957 513.73 639.65 
1048885 515.32 639.86 
1018985 523.74 639.95 
1062867 525.24 640.01 
1051526 516.66 640.53 
1033056 504.18 640.63 
1051884 503.85 640.81 
1025239 516.11 640.84 
1059912 518.89 641.02 
1073213 516.48 641.45 
1036264 526.25 641.54 
1023348 519.65 641.75 
1000683 509.95 641.91 
1023080 507.75 642.43 
1019984 515.05 642.85 
1083947 517.85 642.91 
1056251 517.82 642.97 
1085615 518.68 643.31 
1034511 517.64 643.62 
1028831 522.16 643.65 
1062295 511.87 643.98 
1021337 516.05 644.93 
1087567 516.42 645.08 
1005057 513.79 645.17 
1069052 518.49 645.63 
1082247 527.59 646.61 
1064656 522.98 647.00 
1096686 516.30 647.25 
1045959 520.11 648.07 
1059005 523.41 648.13 
1083472 507.35 648.28 
1072897 522.52 648.50 
1016510 517.21 648.99 
1092371 519.90 649.02 
1006390 508.09 649.69 
1063905 508.73 650.51 
1036646 515.90 651.31 
1054463 504.09 653.02 
1021685 520.20 653.02 
1094534 520.81 653.47 
1039982 514.10 653.53 
1033365 508.79 653.99 
1087538 506.32 654.02 
1092568 524.60 654.66 
1090770 513.12 654.97 
1011687 515.59 655.30 
1076797 520.69 655.64 
1034304 517.94 655.94 
1087014 508.33 656.13 
1056554 516.94 656.37 
1066238 512.42 657.56 
1044801 509.19 606.08 
1042533 505.49 606.35 
1013991 508.91 607.21 
1017589 512.15 610.78 
1049996 513.52 611.21 
1091219 513.55 612.21 
1074763 509.03 613.77 
1057034 510.96 614.47 
1023462 517.00 614.90 
1046437 510.44 615.75 
1021912 512.21 616.64 
1089357 509.77 616.64 
1007623 512.02 618.19 
1073096 513.34 618.47 
1052004 513.67 618.50 
1011070 511.17 619.51 
1019598 517.46 620.36 
1058355 513.95 620.70 
1025008 518.86 620.76 
1085905 512.97 620.97 
1086927 517.67 621.25 
1024962 505.49 622.10 
1035470 507.32 622.89 
1075914 519.07 624.27 
1004867 513.98 624.30 
1073134 524.17 624.63 
1085603 508.94 624.63 
1030018 511.02 626.46 
1058143 507.23 626.56 
1050305 517.49 627.38 
1058928 521.24 627.47 
1028112 511.47 627.59 
1049536 522.92 658.45 
1008104 518.10 658.69 
1004503 516.54 658.81 
1089178 523.53 659.03 
1042567 518.59 659.18 
1038324 512.36 659.33 
1043053 519.23 659.79 
1092919 517.24 659.94 
1039549 517.40 663.18 
1033478 511.38 663.54 
1087180 506.07 663.70 
1073488 517.91 663.76 
1098391 513.61 665.28 
1017973 505.37 668.52 
1016399 512.05 668.52 
1029155 515.14 669.34 
1072913 514.40 669.68 
1059088 505.28 669.83 
1039192 508.64 670.17 
1033430 507.51 671.14 
1019944 510.16 672.73 
1015141 512.12 673.68 
1041943 509.83 673.68 
1041441 503.66 674.59 
1042123 504.18 675.26 
1094184 508.06 675.66 
1095455 509.61 676.51 
1036458 504.76 678.59 
1094326 474.46 675.29 
1088550 474.82 668.33 
1063631 474.88 641.42 
1081736 474.95 653.47 
1007059 475.22 643.04 
1004889 475.31 678.28 
1079491 475.59 646.55 
1034684 475.65 682.34 
1045065 475.74 631.59 
1036695 475.92 633.58 
1040873 476.10 680.63 
1019559 476.17 681.52 
1007464 476.38 641.63 
1018028 476.75 673.71 
1076504 476.99 642.00 
1046181 477.02 680.66 
1033073 477.36 678.86 
1021974 477.51 667.63 
1076085 477.66 631.35 
1071510 477.69 645.05 
1018850 477.75 652.37 
1065675 477.81 651.89 
1081619 477.81 671.26 
1019614 478.03 678.44 
1082245 478.12 683.90 
1098058 478.21 653.66 
1031424 478.36 638.67 
1093194 478.55 669.53 
1082854 478.82 645.54 
1048322 478.85 678.80 
1092691 478.97 674.41 
1056936 479.13 673.22 
1018016 479.71 633.76 
1085625 479.74 664.37 
1062185 479.95 649.44 
1071093 479.98 637.21 
1069328 480.01 646.06 
1041101 480.01 650.15 
1008492 480.47 635.44 
1037447 480.68 674.32 
1036813 481.60 681.30 
1097738 481.78 633.36 
1071871 481.84 642.61 
1095039 481.87 668.52 
1035294 482.03 630.13 
1088504 482.06 644.81 
1089627 482.12 676.39 
1060171 482.94 646.85 
1094778 483.12 674.50 
1083639 483.15 669.43 
1050505 483.15 644.74 
1072028 483.31 639.95 
1035984 483.98 642.91 
1065313 484.07 673.16 
1093297 484.10 679.90 
1004922 484.13 661.96 
1038568 484.22 654.60 
1058323 484.34 676.27 
1035703 484.62 652.50 
1083615 484.74 667.57 
1088555 484.80 683.99 
1022058 484.83 635.35 
1039875 484.89 631.68 
1000266 484.89 630.22 
1092461 485.17 672.39 
1011883 485.26 656.37 
1073243 485.29 651.31 
1068342 485.44 632.17 
1021075 485.47 660.80 
1051666 485.84 638.49 
1004681 485.87 682.80 
1045696 486.48 648.93 
1064125 487.15 652.37 
1039059 487.24 684.42 
1099045 487.40 647.19 
1077745 487.46 681.37 
1011559 487.64 680.45 
1043574 487.79 636.14 
1023717 487.82 682.53 
1072340 487.85 663.45 
1005483 487.92 673.52 
1001166 487.98 644.29 
1086668 488.22 650.36 
1086091 488.49 647.06 
1060602 488.59 675.32 
1039950 488.74 652.65 
1014921 488.74 652.68 
1053292 488.77 651.31 
1016097 488.86 644.07 
1009296 488.95 678.22 
1055298 489.14 640.53 
1070695 489.20 677.52 
1042464 489.41 638.76 
1049571 489.78 651.64 
1094983 489.90 633.09 
1088193 490.08 667.60 
1011858 490.26 640.99 
1025746 490.45 657.10 
1027954 490.60 661.38 
1071297 490.66 657.56 
1007993 490.84 636.11 
1087206 491.03 650.09 
1045349 491.06 664.09 
1089954 491.21 676.39 
1012000 491.21 660.92 
1032748 491.49 646.48 
1058265 491.67 670.29 
1018697 491.79 663.76 
1048745 491.82 673.28 
1084273 491.88 652.89 
1014151 491.94 641.66 
